user_id,heart_rate_bpm,blood_oxygen_pct,step_count,sleep_duration_hrs,activity_level,stress_level,stress_category,health_score,health_category
14256,72,98.9,21428,8.4,Highly Active,3,Low,14,Excellent
15081,106,98.7,9922,5.7,Moderate,7,Moderate,10,Good
15191,119,92.5,16953,5.9,Active,9,High,8,Moderate
17037,63,97.1,17193,7.4,Active,3,Low,14,Excellent
9301,125,90.2,7621,1.4,Moderate,10,High,6,Low
4257,102,95.1,5183,5.5,Moderate,5,Moderate,9,Moderate
1915,104,96.2,17376,7.0,Active,5,Moderate,11,Good
9057,112,90.5,16265,1.6,Active,8,High,7,Moderate
4768,101,88.3,6245,2.3,Moderate,10,High,6,Low
5950,121,86.5,2020,3.7,Sedentary,10,High,5,Low
1081,85,98.7,9169,7.3,Moderate,7,Moderate,11,Good
18097,95,98.9,15414,5.2,Active,7,Moderate,11,Good
18602,95,95.7,1047,6.7,Sedentary,5,Moderate,8,Moderate
5260,124,90.1,2156,3.8,Sedentary,8,High,5,Low
10206,104,94.2,19835,4.8,Highly Active,8,High,7,Moderate
14800,141,94.6,10405,5.0,Active,9,High,8,Moderate
3085,142,94.2,2527,0.8,Sedentary,9,High,5,Low
383,102,95.5,28107,6.1,Highly Active,7,Moderate,10,Good
5599,120,94.4,18584,7.0,Active,6,Moderate,10,Good
1564,70,99.4,18278,6.5,Active,2,Low,13,Excellent
2329,103,96.6,2314,6.9,Sedentary,6,Moderate,8,Moderate
1702,71,97.2,4619,5.9,Moderate,6,Moderate,9,Moderate
2442,124,89.5,18836,2.7,Highly Active,9,High,7,Moderate
18801,69,99.7,14859,8.7,Active,2,Low,14,Excellent
2272,82,98.4,23282,6.7,Highly Active,2,Low,12,Good
5651,120,95.6,4392,5.1,Moderate,7,Moderate,8,Moderate
3318,57,99.4,18350,8.1,Highly Active,2,Low,15,Excellent
10152,101,92.3,16179,3.5,Active,8,High,7,Moderate
970,59,98.6,1027,6.9,Sedentary,3,Low,12,Good
1434,120,94.3,2883,6.4,Sedentary,7,Moderate,7,Moderate
4232,84,98.1,13113,5.5,Active,6,Moderate,11,Good
210,81,94.4,13019,6.3,Active,4,Moderate,9,Moderate
15047,70,99.0,3500,7.4,Sedentary,2,Low,12,Good
9835,57,99.7,2002,9.0,Sedentary,3,Low,13,Excellent
2639,91,98.5,11840,5.9,Active,7,Moderate,11,Good
17328,140,91.2,13610,1.0,Active,8,High,7,Moderate
7524,157,91.5,22732,3.2,Highly Active,8,High,7,Moderate
4021,116,95.0,530,5.9,Sedentary,10,High,7,Moderate
7255,105,94.9,3178,6.7,Sedentary,6,Moderate,7,Moderate
9405,107,98.3,3075,5.0,Sedentary,5,Moderate,9,Moderate
10988,82,94.3,13617,5.3,Active,5,Moderate,9,Moderate
2130,136,87.8,19651,3.8,Highly Active,9,High,7,Moderate
1383,55,99.3,1698,7.3,Sedentary,2,Low,13,Excellent
2705,89,97.7,22480,8.3,Highly Active,1,Low,12,Good
13526,83,97.8,4462,6.8,Moderate,6,Moderate,8,Moderate
17959,112,89.2,26989,2.3,Highly Active,8,High,7,Moderate
8815,118,90.0,16682,0.5,Active,8,High,7,Moderate
8722,81,98.6,11703,7.1,Active,5,Moderate,12,Good
13093,111,88.0,1937,2.3,Sedentary,8,High,5,Low
15197,93,94.4,18113,6.7,Active,4,Moderate,9,Moderate
12296,111,96.3,15335,5.9,Highly Active,7,Moderate,10,Good
1455,183,93.5,1588,1.0,Sedentary,10,High,5,Low
4124,101,98.7,19199,5.1,Active,7,Moderate,11,Good
12870,157,87.2,16934,0.8,Active,8,High,7,Moderate
12009,97,95.4,6124,7.1,Moderate,5,Moderate,10,Good
15365,80,98.1,2445,7.1,Sedentary,1,Low,12,Good
4298,62,99.0,2682,7.5,Sedentary,3,Low,13,Excellent
810,133,88.9,9509,2.9,Moderate,10,High,6,Low
16950,56,98.8,19387,8.9,Active,2,Low,15,Excellent
6119,138,93.9,6094,3.7,Moderate,9,High,6,Low
18337,77,96.7,24495,7.3,Highly Active,6,Moderate,12,Good
15071,120,94.4,2246,5.7,Sedentary,5,Moderate,7,Moderate
694,58,97.2,26941,7.6,Highly Active,1,Low,14,Excellent
15411,106,98.6,15837,5.5,Active,6,Moderate,11,Good
18253,104,94.8,6504,3.3,Moderate,10,High,6,Low
9189,103,95.4,13611,7.0,Active,5,Moderate,11,Good
8855,61,98.1,19420,8.0,Active,2,Low,15,Excellent
239,66,97.1,16945,7.3,Highly Active,4,Moderate,12,Good
12692,100,86.6,4957,1.9,Moderate,10,High,5,Low
9612,103,89.7,27166,1.5,Highly Active,9,High,7,Moderate
2376,59,97.6,17899,6.7,Highly Active,2,Low,13,Excellent
17853,58,97.9,25866,7.4,Highly Active,2,Low,14,Excellent
16488,125,89.9,15948,5.3,Active,10,High,8,Moderate
17685,116,89.3,3964,3.1,Sedentary,9,High,5,Low
6293,109,96.1,13118,5.5,Active,4,Moderate,10,Good
1646,120,95.9,10863,6.8,Active,5,Moderate,10,Good
8920,104,88.7,27121,4.8,Highly Active,10,High,7,Moderate
11740,174,92.3,3935,5.0,Sedentary,10,High,6,Low
2789,69,98.0,10713,7.9,Active,3,Low,14,Excellent
549,108,88.2,5787,3.8,Moderate,9,High,6,Low
17340,173,87.8,23286,1.6,Highly Active,10,High,7,Moderate
1124,98,94.2,5583,7.2,Moderate,7,Moderate,9,Moderate
17607,50,98.4,18658,8.6,Active,3,Low,15,Excellent
8757,91,96.7,10158,7.5,Active,7,Moderate,11,Good
14085,65,99.2,6680,7.3,Moderate,2,Low,14,Excellent
11382,120,94.5,5711,6.3,Moderate,4,Moderate,8,Moderate
18101,103,85.8,2868,1.7,Sedentary,8,High,5,Low
5520,50,99.9,7027,7.9,Moderate,2,Low,14,Excellent
865,201,87.0,15405,3.5,Active,8,High,7,Moderate
6876,123,86.2,7245,2.6,Moderate,9,High,6,Low
6430,109,91.6,25075,5.7,Highly Active,9,High,8,Moderate
4299,100,98.6,3917,5.9,Sedentary,5,Moderate,9,Moderate
2177,98,98.9,27002,5.4,Highly Active,4,Moderate,11,Good
13661,120,85.6,14542,5.6,Active,9,High,8,Moderate
8004,91,97.1,4254,6.4,Moderate,4,Moderate,8,Moderate
14332,119,97.0,29120,6.0,Highly Active,7,Moderate,10,Good
12586,92,97.8,16099,5.3,Active,5,Moderate,10,Good
640,100,88.9,14498,0.8,Active,10,High,7,Moderate
12254,149,94.4,2244,0.9,Sedentary,10,High,5,Low
15575,61,97.9,8961,7.5,Moderate,1,Low,13,Excellent
7554,109,94.6,661,0.7,Sedentary,9,High,5,Low
5510,76,94.3,17428,7.0,Highly Active,5,Moderate,11,Good
6125,90,98.2,17589,7.4,Active,3,Low,13,Excellent
848,49,98.7,24099,6.6,Highly Active,2,Low,14,Excellent
10147,101,87.3,24829,4.3,Highly Active,10,High,7,Moderate
5933,78,96.5,17172,7.5,Active,4,Moderate,12,Good
3323,82,99.1,20928,8.0,Highly Active,3,Low,13,Excellent
2183,154,87.3,7888,2.1,Moderate,8,High,6,Low
13008,89,97.2,2845,5.8,Sedentary,4,Moderate,8,Moderate
7482,63,99.2,8430,7.4,Moderate,2,Low,14,Excellent
8629,71,99.1,26146,8.9,Highly Active,3,Low,14,Excellent
9032,47,98.5,14620,8.9,Active,2,Low,15,Excellent
316,106,95.4,2924,7.1,Sedentary,4,Moderate,9,Moderate
2200,63,99.0,441,7.5,Sedentary,3,Low,13,Excellent
11344,120,94.4,6508,5.0,Moderate,5,Moderate,8,Moderate
15326,50,99.3,565,6.8,Sedentary,1,Low,12,Good
7567,81,97.7,13867,8.1,Active,1,Low,12,Good
7879,102,86.0,26136,4.1,Highly Active,8,High,7,Moderate
16401,123,89.1,24945,4.1,Highly Active,10,High,7,Moderate
1045,74,98.3,1355,7.7,Sedentary,1,Low,12,Good
10110,50,97.3,24889,8.4,Highly Active,1,Low,14,Excellent
18228,101,97.9,4173,7.3,Moderate,7,Moderate,9,Moderate
7427,103,86.6,17062,0.8,Active,10,High,7,Moderate
10009,120,95.9,3681,5.7,Sedentary,5,Moderate,8,Moderate
17973,120,95.4,7648,6.3,Moderate,7,Moderate,9,Moderate
5191,146,86.2,3680,2.0,Sedentary,8,High,5,Low
6162,70,98.3,1309,8.3,Sedentary,1,Low,12,Good
10971,114,90.5,17334,1.4,Highly Active,10,High,7,Moderate
4833,64,98.9,16618,6.6,Active,1,Low,14,Excellent
4415,83,97.8,7205,8.6,Moderate,2,Low,11,Good
18904,79,99.0,477,5.9,Sedentary,7,Moderate,10,Good
8619,42,99.1,11683,8.7,Active,1,Low,15,Excellent
2377,82,99.8,27941,8.2,Highly Active,1,Low,13,Excellent
9467,148,90.1,16009,1.3,Active,8,High,7,Moderate
3419,63,99.3,8935,8.7,Moderate,1,Low,14,Excellent
3802,89,98.3,12459,7.1,Active,6,Moderate,12,Good
18143,108,88.0,21892,0.5,Highly Active,8,High,7,Moderate
14459,52,97.8,3117,6.6,Sedentary,2,Low,11,Good
1323,89,95.0,23351,6.7,Highly Active,5,Moderate,10,Good
7875,84,95.4,15243,7.3,Highly Active,4,Moderate,11,Good
15234,51,99.6,18636,8.8,Active,1,Low,15,Excellent
3037,49,99.4,12062,6.9,Active,1,Low,14,Excellent
5038,75,98.0,17573,6.7,Highly Active,2,Low,13,Excellent
8396,110,99.0,18336,6.9,Highly Active,4,Moderate,11,Good
10960,83,95.5,6924,5.6,Moderate,4,Moderate,9,Moderate
10774,115,92.0,18793,4.0,Active,10,High,7,Moderate
18002,109,96.1,9148,6.9,Moderate,4,Moderate,9,Moderate
12125,89,97.6,4166,8.4,Moderate,2,Low,10,Good
14433,116,96.8,21613,6.5,Highly Active,6,Moderate,10,Good
14890,90,94.4,547,5.1,Sedentary,4,Moderate,7,Moderate
3931,119,98.5,18691,5.3,Active,5,Moderate,11,Good
10522,79,99.2,3815,7.2,Sedentary,1,Low,12,Good
3113,96,97.2,478,7.2,Sedentary,4,Moderate,9,Moderate
12245,120,97.0,4353,5.9,Moderate,7,Moderate,8,Moderate
10601,74,94.4,4230,7.2,Moderate,4,Moderate,9,Moderate
15990,132,92.8,17608,1.9,Active,9,High,7,Moderate
15346,122,89.8,2611,5.9,Sedentary,10,High,6,Low
17337,46,99.0,18409,8.4,Active,3,Low,15,Excellent
1035,138,93.5,8374,2.7,Moderate,9,High,6,Low
2214,75,94.0,3684,5.9,Sedentary,6,Moderate,8,Moderate
1258,114,95.6,8831,7.4,Moderate,4,Moderate,10,Good
7714,120,97.0,13320,6.7,Active,6,Moderate,10,Good
10574,82,97.1,17731,8.5,Active,2,Low,12,Good
69,83,99.0,1704,8.4,Sedentary,3,Low,11,Good
5897,71,95.1,18028,7.1,Active,7,Moderate,12,Good
12497,47,97.9,17962,8.2,Active,1,Low,14,Excellent
14424,59,99.0,1670,7.6,Sedentary,3,Low,13,Excellent
1085,116,88.6,8669,2.5,Moderate,8,High,6,Low
13866,108,85.7,28586,4.4,Highly Active,10,High,7,Moderate
6505,58,99.1,5725,8.9,Moderate,1,Low,14,Excellent
5877,105,97.2,3372,6.3,Sedentary,4,Moderate,8,Moderate
1710,93,98.7,7140,6.7,Moderate,7,Moderate,10,Good
8133,56,99.9,15906,8.7,Highly Active,2,Low,15,Excellent
15873,84,98.7,1797,6.2,Sedentary,5,Moderate,9,Moderate
1520,120,98.6,8969,6.9,Moderate,4,Moderate,10,Good
11995,100,91.0,861,4.2,Sedentary,8,High,5,Low
10868,153,90.5,15023,1.7,Highly Active,9,High,7,Moderate
10804,166,93.5,16273,1.1,Active,8,High,7,Moderate
7573,120,95.4,578,6.0,Sedentary,7,Moderate,8,Moderate
18425,108,87.6,6777,2.4,Moderate,10,High,6,Low
10819,126,94.5,29446,3.9,Highly Active,8,High,7,Moderate
13797,118,94.9,7920,6.1,Moderate,6,Moderate,8,Moderate
17708,102,85.3,10340,2.4,Active,9,High,7,Moderate
6085,85,97.3,13666,7.5,Active,6,Moderate,11,Good
5164,106,89.9,3848,0.6,Sedentary,8,High,5,Low
12300,125,92.5,2343,4.5,Sedentary,10,High,5,Low
13348,102,93.8,24048,3.0,Highly Active,8,High,7,Moderate
9439,112,88.0,496,4.5,Sedentary,10,High,5,Low
12004,59,97.5,23745,6.8,Highly Active,3,Low,13,Excellent
6051,95,98.9,13045,6.1,Active,7,Moderate,11,Good
8428,91,95.6,19490,5.4,Active,7,Moderate,10,Good
1392,111,98.6,9804,5.3,Moderate,5,Moderate,10,Good
14718,104,86.1,6171,1.5,Moderate,8,High,6,Low
15092,110,96.6,14651,7.3,Active,5,Moderate,11,Good
5333,68,98.8,20895,8.1,Highly Active,1,Low,14,Excellent
15213,123,88.1,2844,4.0,Sedentary,10,High,5,Low
647,160,90.7,5441,2.8,Moderate,9,High,6,Low
178,111,94.4,883,2.4,Sedentary,10,High,5,Low
15940,101,94.9,8407,5.2,Moderate,4,Moderate,8,Moderate
6987,107,94.9,3909,6.7,Sedentary,6,Moderate,7,Moderate
18903,95,96.1,18328,6.0,Highly Active,5,Moderate,10,Good
740,98,94.5,13717,5.6,Active,4,Moderate,9,Moderate
11000,79,98.3,1814,7.9,Sedentary,1,Low,12,Good
6571,95,94.2,17775,5.3,Highly Active,5,Moderate,9,Moderate
16120,78,96.3,15193,5.1,Active,5,Moderate,11,Good
9854,50,97.3,10994,7.1,Active,1,Low,14,Excellent
1849,124,94.5,7333,3.7,Moderate,10,High,6,Low
5006,123,87.1,10093,4.0,Active,9,High,7,Moderate
14788,100,88.6,365,1.6,Sedentary,8,High,5,Low
8583,78,98.8,11132,5.1,Active,4,Moderate,12,Good
8150,65,97.3,6676,8.1,Moderate,2,Low,13,Excellent
3527,69,94.3,29269,5.8,Highly Active,4,Moderate,10,Good
2068,106,96.9,14383,5.2,Active,4,Moderate,10,Good
3891,79,95.1,14980,6.7,Active,4,Moderate,11,Good
13177,191,88.0,24352,2.2,Highly Active,8,High,7,Moderate
3599,141,90.3,3754,2.9,Sedentary,8,High,5,Low
7730,119,91.6,8988,2.1,Moderate,8,High,6,Low
797,120,95.2,7761,5.3,Moderate,4,Moderate,9,Moderate
17854,114,96.9,25793,5.3,Highly Active,4,Moderate,10,Good
8279,90,94.3,4133,5.1,Moderate,5,Moderate,7,Moderate
15466,80,97.9,18862,7.8,Active,1,Low,13,Excellent
13433,62,98.2,4135,7.1,Moderate,2,Low,13,Excellent
16727,69,96.7,14427,6.2,Active,5,Moderate,11,Good
6425,115,94.9,15627,4.0,Highly Active,8,High,7,Moderate
15474,175,87.4,14950,4.5,Active,8,High,7,Moderate
8077,77,98.2,21225,6.9,Highly Active,1,Low,13,Excellent
4342,106,87.0,3766,5.1,Sedentary,10,High,6,Low
7887,87,97.3,9238,7.9,Moderate,3,Low,11,Good
6756,110,95.7,4754,6.3,Moderate,6,Moderate,8,Moderate
3685,117,97.1,2813,7.0,Sedentary,5,Moderate,9,Moderate
18012,108,85.1,9833,5.9,Moderate,9,High,7,Moderate
11199,110,97.2,28344,6.0,Highly Active,4,Moderate,10,Good
1066,119,87.5,18805,5.2,Active,9,High,8,Moderate
675,94,94.1,3406,6.5,Sedentary,4,Moderate,7,Moderate
4362,64,99.6,4683,8.2,Moderate,2,Low,13,Excellent
4282,85,97.9,16664,5.3,Active,6,Moderate,10,Good
7549,64,97.9,18512,8.4,Active,3,Low,14,Excellent
14537,70,98.7,13539,7.0,Active,1,Low,14,Excellent
14853,102,96.2,19866,7.0,Active,4,Moderate,11,Good
813,54,99.6,22534,7.3,Highly Active,3,Low,15,Excellent
5916,104,96.9,15316,7.4,Highly Active,7,Moderate,11,Good
5592,79,98.2,25322,6.2,Highly Active,4,Moderate,12,Good
401,103,96.4,6032,6.0,Moderate,5,Moderate,9,Moderate
6886,120,97.7,19736,6.7,Active,6,Moderate,10,Good
15591,115,95.3,2271,6.6,Sedentary,6,Moderate,8,Moderate
8244,110,92.1,1870,0.6,Sedentary,9,High,5,Low
15241,52,97.4,22221,7.5,Highly Active,3,Low,14,Excellent
16202,102,86.6,2995,1.6,Sedentary,9,High,5,Low
10001,170,94.0,12091,1.8,Active,10,High,7,Moderate
6755,101,89.6,3350,1.1,Sedentary,10,High,5,Low
16920,57,98.1,17114,7.8,Active,3,Low,15,Excellent
688,102,96.7,21809,5.2,Highly Active,7,Moderate,10,Good
5715,140,87.6,29906,4.8,Highly Active,9,High,7,Moderate
2252,120,96.5,4245,5.4,Moderate,4,Moderate,8,Moderate
6448,206,94.8,958,5.4,Sedentary,8,High,6,Low
4049,107,89.1,714,3.2,Sedentary,8,High,5,Low
1396,113,94.2,2072,6.6,Sedentary,6,Moderate,7,Moderate
16861,120,95.3,14611,6.1,Active,4,Moderate,10,Good
10366,59,99.2,10972,8.2,Active,2,Low,15,Excellent
5075,127,86.7,29359,2.1,Highly Active,8,High,7,Moderate
618,116,87.7,16469,2.5,Active,10,High,7,Moderate
3457,153,90.8,9818,4.8,Moderate,9,High,6,Low
18469,209,87.7,25903,5.2,Highly Active,10,High,8,Moderate
595,64,97.7,24006,8.3,Highly Active,2,Low,14,Excellent
2513,103,96.2,14906,6.1,Active,4,Moderate,10,Good
6329,90,97.2,17598,6.7,Highly Active,6,Moderate,10,Good
2449,120,91.3,17928,3.2,Active,8,High,7,Moderate
7829,61,97.4,9883,6.6,Moderate,1,Low,12,Good
4754,69,98.3,12311,5.5,Active,4,Moderate,12,Good
791,72,99.9,12690,7.8,Active,3,Low,14,Excellent
9237,128,91.1,19171,3.7,Active,10,High,7,Moderate
2696,120,96.7,2730,6.1,Sedentary,5,Moderate,8,Moderate
9655,103,97.2,372,6.2,Sedentary,4,Moderate,8,Moderate
6513,70,96.3,1717,6.7,Sedentary,4,Moderate,9,Moderate
8020,103,95.8,1237,6.2,Sedentary,7,Moderate,8,Moderate
18370,169,89.1,10425,5.9,Active,8,High,8,Moderate
7668,78,96.2,1727,5.6,Sedentary,5,Moderate,9,Moderate
3646,182,92.9,21934,4.0,Highly Active,10,High,7,Moderate
6947,62,98.2,19306,7.4,Highly Active,1,Low,15,Excellent
739,96,96.7,1322,5.1,Sedentary,4,Moderate,8,Moderate
8078,105,85.8,3554,1.3,Sedentary,9,High,5,Low
10986,94,96.6,2425,5.5,Sedentary,5,Moderate,8,Moderate
5244,71,95.4,21294,5.9,Highly Active,4,Moderate,11,Good
16315,133,86.7,2083,3.8,Sedentary,8,High,5,Low
16887,70,98.6,4813,7.1,Moderate,1,Low,12,Good
15004,102,97.4,7754,7.3,Moderate,4,Moderate,10,Good
10625,50,98.7,27392,7.4,Highly Active,3,Low,15,Excellent
12082,75,98.3,17866,7.6,Active,3,Low,14,Excellent
9018,75,96.0,17378,7.2,Highly Active,6,Moderate,12,Good
8645,104,97.7,1384,5.2,Sedentary,5,Moderate,8,Moderate
37,81,98.4,8424,8.5,Moderate,3,Low,12,Good
2596,111,89.6,2525,2.1,Sedentary,9,High,5,Low
11716,120,95.6,10062,5.9,Active,5,Moderate,10,Good
3832,70,97.3,11342,6.7,Active,3,Low,12,Good
1200,95,97.2,26645,6.5,Highly Active,5,Moderate,10,Good
868,142,92.5,21713,0.9,Highly Active,8,High,7,Moderate
323,57,99.1,4631,8.4,Moderate,3,Low,13,Excellent
16342,62,98.0,15183,7.8,Active,3,Low,15,Excellent
13698,105,89.3,17633,0.8,Active,8,High,7,Moderate
8015,94,97.3,1348,5.7,Sedentary,6,Moderate,8,Moderate
18044,168,89.0,5398,3.6,Moderate,10,High,6,Low
12738,109,94.0,19691,3.0,Highly Active,9,High,7,Moderate
18056,68,99.4,26530,8.3,Highly Active,1,Low,14,Excellent
11394,60,99.9,3387,6.7,Sedentary,1,Low,12,Good
12864,148,90.6,9910,3.8,Moderate,8,High,6,Low
15941,155,85.8,27992,3.2,Highly Active,8,High,7,Moderate
11655,133,93.8,9584,5.5,Moderate,10,High,7,Moderate
16819,172,89.1,5032,4.4,Moderate,9,High,6,Low
8746,91,98.6,1171,8.2,Sedentary,1,Low,11,Good
17713,98,95.2,24318,7.4,Highly Active,7,Moderate,11,Good
8561,81,97.6,4432,5.7,Moderate,4,Moderate,8,Moderate
12573,55,99.0,253,6.6,Sedentary,3,Low,12,Good
13233,66,98.1,5003,8.5,Moderate,3,Low,13,Excellent
17032,102,87.0,17413,4.5,Highly Active,10,High,7,Moderate
4273,120,95.1,9398,5.6,Moderate,4,Moderate,9,Moderate
10938,58,99.9,1023,8.3,Sedentary,2,Low,13,Excellent
8944,93,95.6,8259,7.1,Moderate,5,Moderate,10,Good
17251,95,96.7,19921,5.4,Highly Active,7,Moderate,10,Good
17773,51,97.3,10177,6.9,Active,3,Low,13,Excellent
9372,91,98.2,15292,6.1,Active,7,Moderate,11,Good
2953,114,85.6,17884,1.1,Active,8,High,7,Moderate
2052,99,95.4,5608,6.3,Moderate,7,Moderate,9,Moderate
18598,77,99.9,1039,7.8,Sedentary,2,Low,12,Good
632,44,99.6,8749,8.7,Moderate,2,Low,14,Excellent
2016,120,97.8,15218,5.2,Highly Active,7,Moderate,10,Good
6068,147,91.2,27782,3.3,Highly Active,9,High,7,Moderate
15220,61,99.6,3548,7.0,Sedentary,3,Low,13,Excellent
10201,113,92.1,6446,5.3,Moderate,8,High,7,Moderate
12911,110,97.1,4595,5.5,Moderate,6,Moderate,8,Moderate
1077,57,97.7,2684,8.8,Sedentary,3,Low,12,Good
11348,91,96.5,6817,7.5,Moderate,5,Moderate,10,Good
8040,121,91.5,14977,1.7,Active,10,High,7,Moderate
13508,102,98.1,3256,6.8,Sedentary,7,Moderate,9,Moderate
9166,148,93.3,3964,0.8,Sedentary,8,High,5,Low
6943,62,97.2,11565,8.9,Active,3,Low,14,Excellent
4697,120,92.7,6859,1.6,Moderate,9,High,6,Low
12678,112,97.4,3534,7.4,Sedentary,7,Moderate,9,Moderate
3862,76,98.6,20247,6.9,Highly Active,2,Low,13,Excellent
2966,96,94.7,1026,5.7,Sedentary,7,Moderate,7,Moderate
12553,86,96.6,24867,5.2,Highly Active,7,Moderate,10,Good
12223,107,95.7,6220,6.6,Moderate,5,Moderate,9,Moderate
1479,91,95.5,8559,5.6,Moderate,7,Moderate,9,Moderate
14555,70,99.5,6166,7.2,Moderate,3,Low,13,Excellent
1658,47,99.4,24732,6.5,Highly Active,2,Low,14,Excellent
198,121,92.1,27005,4.2,Highly Active,8,High,7,Moderate
4123,77,95.0,17694,6.9,Active,7,Moderate,11,Good
3846,177,94.7,14781,5.2,Active,9,High,8,Moderate
2856,58,98.9,6576,7.6,Moderate,1,Low,14,Excellent
545,113,95.7,16825,6.0,Active,5,Moderate,10,Good
17596,96,98.9,12024,6.3,Active,6,Moderate,11,Good
17151,65,99.5,10819,8.5,Active,1,Low,15,Excellent
18615,60,99.3,8722,8.9,Moderate,1,Low,14,Excellent
10232,103,89.0,9410,5.7,Moderate,10,High,7,Moderate
12089,63,99.7,22675,7.3,Highly Active,2,Low,15,Excellent
11721,148,85.9,485,0.8,Sedentary,9,High,5,Low
3642,115,91.7,22331,4.0,Highly Active,8,High,7,Moderate
18273,95,96.6,23779,6.1,Highly Active,5,Moderate,10,Good
8457,73,99.8,246,7.5,Sedentary,2,Low,12,Good
4650,112,94.4,29776,6.7,Highly Active,4,Moderate,9,Moderate
5658,147,91.5,450,2.3,Sedentary,10,High,5,Low
6455,83,97.8,18459,9.0,Active,1,Low,12,Good
11639,89,94.4,28606,6.1,Highly Active,6,Moderate,9,Moderate
16153,57,97.5,17622,7.2,Active,3,Low,14,Excellent
14467,129,86.8,8607,2.9,Moderate,8,High,6,Low
8758,69,97.7,13622,6.9,Active,6,Moderate,11,Good
3657,103,98.0,1621,5.0,Sedentary,4,Moderate,9,Moderate
13585,120,94.6,3599,5.2,Sedentary,6,Moderate,7,Moderate
13278,99,98.5,20981,5.7,Highly Active,4,Moderate,11,Good
3360,119,91.6,9870,5.5,Moderate,8,High,7,Moderate
18257,82,95.3,11311,7.2,Active,6,Moderate,11,Good
15409,148,94.6,805,3.1,Sedentary,10,High,5,Low
18361,71,97.5,29258,7.9,Highly Active,2,Low,13,Excellent
7385,90,95.1,24951,5.2,Highly Active,6,Moderate,10,Good
13089,91,97.8,19724,7.0,Active,2,Low,12,Good
8375,103,90.4,1410,3.9,Sedentary,9,High,5,Low
14440,159,92.3,123,1.7,Sedentary,9,High,5,Low
11400,156,94.0,1693,2.1,Sedentary,9,High,5,Low
3320,120,87.4,18738,3.6,Active,8,High,7,Moderate
12939,109,96.6,20770,5.1,Highly Active,5,Moderate,10,Good
3717,54,99.5,10732,7.6,Active,2,Low,15,Excellent
13056,98,98.9,7018,5.1,Moderate,7,Moderate,10,Good
10124,118,98.5,24875,5.6,Highly Active,5,Moderate,11,Good
16244,63,99.0,12493,8.7,Active,2,Low,15,Excellent
2629,61,98.4,3919,8.6,Sedentary,1,Low,13,Excellent
1118,73,99.9,17961,8.8,Active,2,Low,14,Excellent
13316,59,99.2,18922,7.8,Highly Active,2,Low,15,Excellent
14125,190,90.7,4882,3.2,Moderate,8,High,5,Low
17209,102,93.4,18410,5.2,Active,8,High,8,Moderate
7981,58,97.2,4959,6.6,Moderate,1,Low,11,Good
5451,55,97.1,3572,6.5,Sedentary,3,Low,11,Good
17106,82,98.7,9316,8.3,Moderate,2,Low,12,Good
13766,170,93.0,11995,0.6,Active,8,High,7,Moderate
16163,84,97.7,14547,6.1,Active,5,Moderate,10,Good
11280,120,98.9,1998,5.7,Sedentary,6,Moderate,9,Moderate
10939,73,99.0,10581,7.4,Active,5,Moderate,13,Excellent
7878,120,94.9,17059,7.2,Highly Active,4,Moderate,10,Good
11099,129,91.6,10306,5.1,Active,8,High,8,Moderate
2620,76,98.9,17572,7.8,Active,2,Low,14,Excellent
16536,170,92.4,1168,4.0,Sedentary,8,High,5,Low
1261,67,97.3,27898,7.9,Highly Active,2,Low,13,Excellent
2481,70,98.5,8747,5.0,Moderate,5,Moderate,11,Good
10876,53,98.7,11106,7.7,Active,3,Low,15,Excellent
17563,81,95.5,3545,6.2,Sedentary,7,Moderate,8,Moderate
8142,117,94.2,3737,6.6,Sedentary,6,Moderate,7,Moderate
11868,154,86.1,17065,2.1,Active,8,High,7,Moderate
16766,148,92.1,1687,3.6,Sedentary,9,High,5,Low
8788,57,98.8,24351,8.2,Highly Active,1,Low,15,Excellent
1800,63,98.3,21601,7.2,Highly Active,2,Low,15,Excellent
17891,170,91.5,14183,3.4,Active,10,High,7,Moderate
10217,74,98.2,1929,7.7,Sedentary,2,Low,12,Good
6880,120,98.6,5833,6.5,Moderate,6,Moderate,10,Good
6165,72,98.5,5048,5.9,Moderate,7,Moderate,11,Good
4891,100,94.0,2666,2.6,Sedentary,10,High,5,Low
15746,100,94.2,2188,6.0,Sedentary,7,Moderate,7,Moderate
3267,87,99.4,10989,8.8,Active,3,Low,13,Excellent
2381,119,86.4,11420,5.2,Active,10,High,8,Moderate
18236,101,95.5,10343,7.0,Active,5,Moderate,11,Good
16902,100,96.5,5235,6.4,Moderate,5,Moderate,9,Moderate
12724,52,98.5,26210,7.8,Highly Active,3,Low,15,Excellent
5236,63,99.8,19865,7.1,Active,3,Low,15,Excellent
11442,116,90.8,17877,5.4,Active,10,High,8,Moderate
4449,97,97.1,2386,7.4,Sedentary,7,Moderate,9,Moderate
13197,111,97.0,7775,7.3,Moderate,4,Moderate,10,Good
5753,65,98.3,17516,9.0,Highly Active,1,Low,15,Excellent
7358,110,95.4,2094,6.5,Sedentary,6,Moderate,8,Moderate
17029,100,94.5,8780,6.3,Moderate,6,Moderate,8,Moderate
11328,114,94.9,132,5.3,Sedentary,7,Moderate,7,Moderate
12285,117,88.0,19428,5.0,Highly Active,8,High,8,Moderate
16852,101,94.9,14079,5.5,Active,5,Moderate,9,Moderate
12542,193,86.0,16900,5.8,Active,9,High,8,Moderate
